"sp"	"x"	"y"
"Myoxocephalus_octodecemspinosus"	-61.733467	47.183208
"Myoxocephalus_octodecemspinosus"	-61.7334	47.149908
"Myoxocephalus_octodecemspinosus"	-61.616942	47.099975
"Myoxocephalus_octodecemspinosus"	-61.850317	47.125542
"Myoxocephalus_octodecemspinosus"	-62.084317	47.226042
"Myoxocephalus_octodecemspinosus"	-70.154372	42.896405
"Myoxocephalus_octodecemspinosus"	-70.440771	42.569048
"Myoxocephalus_octodecemspinosus"	-64.343447	45.170183
"Myoxocephalus_octodecemspinosus"	-69.850075	41.651103
"Myoxocephalus_octodecemspinosus"	-69.426057	43.966384
"Myoxocephalus_octodecemspinosus"	-58.713167	48.980667
"Myoxocephalus_octodecemspinosus"	-58.782333	49.123
"Myoxocephalus_octodecemspinosus"	-61.683492	47.083192
"Myoxocephalus_octodecemspinosus"	-66.2225	41.485167
"Myoxocephalus_octodecemspinosus"	-66.4205	41.390667
"Myoxocephalus_octodecemspinosus"	-66.6865	41.3875
"Myoxocephalus_octodecemspinosus"	-66.7755	41.185667
"Myoxocephalus_octodecemspinosus"	-67.073167	40.9225
"Myoxocephalus_octodecemspinosus"	-67.3445	41.183333
"Myoxocephalus_octodecemspinosus"	-67.716333	41.225167
"Myoxocephalus_octodecemspinosus"	-67.717667	41.344
"Myoxocephalus_octodecemspinosus"	-67.301	41.535667
"Myoxocephalus_octodecemspinosus"	-66.242667	41.93
"Myoxocephalus_octodecemspinosus"	-66.4215	41.946167
"Myoxocephalus_octodecemspinosus"	-66.286833	42.034667
"Myoxocephalus_octodecemspinosus"	-66.208833	42.114
"Myoxocephalus_octodecemspinosus"	-66.472333	42.0905
"Myoxocephalus_octodecemspinosus"	-66.587667	41.756833
"Myoxocephalus_octodecemspinosus"	-66.884667	41.756167
"Myoxocephalus_octodecemspinosus"	-66.088833	41.958833
"Myoxocephalus_octodecemspinosus"	-66.800333	41.822167
"Myoxocephalus_octodecemspinosus"	-66.890167	41.900333
"Myoxocephalus_octodecemspinosus"	-67.070167	41.937167
"Myoxocephalus_scorpius"	-5.657108	54.670253
"Myoxocephalus_scorpius"	-5.574794	54.391321
"Myoxocephalus_scorpius"	-63.713866	44.468844
"Myoxocephalus_scorpius"	-63.934878	44.632125
"Myoxocephalus_scorpius"	-71.048942	42.359325
"Myoxocephalus_scorpius"	-58.467817	48.483825
"Myoxocephalus_scorpius"	-63.920996	44.499157
"Myoxocephalus_scorpius"	-64.061042	44.597575
"Myoxocephalus_scorpius"	-63.948882	44.527763
"Myoxocephalus_scorpius"	-54.009781	48.402938
"Myoxocephalus_scorpius"	-51.011713	69.340922
"Myoxocephalus_scorpius"	-4.905334	55.745232
"Myoxocephalus_scorpius"	-67.019051	48.992795
"Myoxocephalus_scorpius"	-53.493872	48.530403
"Myoxocephalus_scorpius"	-53.074902	69.328664
"Myoxocephalus_scorpius"	-45.236055	60.130721
"Myoxocephalus_scorpius"	-53.733654	66.941258
"Myoxocephalus_scorpius"	-45.767009	60.826227
"Myoxocephalus_scorpius"	-37.181834	65.575782
"Myoxocephalus_scorpius"	-48.671585	61.63338
"Myoxocephalus_scorpius"	-46.038239	60.689089
"Myoxocephalus_scorpius"	-6.586506	52.17398
"Myoxocephalus_scorpius"	-44.285169	60.15479
"Myoxocephalus_scorpius"	-66.021636	43.414422
"Myoxocephalus_scorpius"	-63.421538	44.622071
"Myoxocephalus_scorpius"	-68.415245	44.398175
"Myoxocephalus_scorpius"	-5.724513	54.66884
"Myoxocephalus_scorpius"	-9.157616	53.123059
"Myoxocephalus_scorpius"	-2.798414	48.651366
"Myoxocephalus_scorpius"	-61.141205	46.42603
"Myoxocephalus_scorpius"	-5.629383	54.45155
"Myoxocephalus_scorpius"	-5.731181	54.954968
"Myoxocephalus_scorpius"	-56.376617	47.101632
"Myoxocephalus_scorpius"	-70.348408	43.441192
"Myoxocephalus_scorpius"	-69.71389	48.137528
"Myoxocephalus_scorpius"	-67.4122	49.3181
"Myoxocephalus_scorpius"	-67.1995	49.4727
"Myoxocephalus_scorpius"	-60.351775	46.71078
"Myoxocephalus_scorpius"	-64.789386	43.809901
"Myoxocephalus_scorpius"	-52.886297	47.593422
"Myoxocephalus_scorpius"	-51.115078	69.073906
"Myoxocephalus_scorpius"	-53.768406	48.74452
"Myoxocephalus_scorpius"	-5.703928	54.754756
"Myoxocephalus_scorpius"	-66.40518	50.11215
"Myoxocephalus_scorpius"	-67.10673	49.7732
"Myoxocephalus_scorpius"	-68.137228	44.377978
"Myoxocephalus_scorpius"	-69.378487	48.369158
"Myoxocephalus_scorpius"	-66.983323	44.90292
"Myoxocephalus_scorpius"	-61.684042	47.1001
"Myoxocephalus_scorpius"	-61.842608	47.166537
"Myoxocephalus_scorpius"	-62.017283	47.166675
"Myoxocephalus_scorpius"	-62.16635	47.250008
"Myoxocephalus_scorpius"	-58.959167	48.3585
"Myoxocephalus_scorpius"	-59.061333	48.962
"Myoxocephalus_scorpius"	-58.767167	49.118667
"Myoxocephalus_scorpius"	-58.394667	49.375167
"Myoxocephalus_scorpius"	-57.324333	50.954667
"Myoxocephalus_scorpius"	-57.196333	51.036
"Myoxocephalus_scorpius"	-56.4495	51.492833
"Myoxocephalus_scorpius"	-56.310667	51.542333
"Myoxocephalus_scorpius"	-55.686	51.622333
"Myoxocephalus_scorpius"	-55.768167	51.877833
"Myoxocephalus_scorpius"	-56.568667	51.578
"Myoxocephalus_scorpius"	-57.8795	50.895333
"Myoxocephalus_scorpius"	-64.2895	49.694667
"Myoxocephalus_scorpius"	-66.749603	44.7284
"Myoxocephalus_scorpius"	-60.041228	46.229033
"Myoxocephalus_scorpius"	-64.442	49.9855
"Myoxocephalus_scorpius"	-64.196	50.0255
"Myoxocephalus_scorpius"	-63.914	49.991833
"Myoxocephalus_scorpius"	-63.774333	50.128667
"Myoxocephalus_scorpius"	-63.4855	50.075167
"Myoxocephalus_scorpius"	-63.1185	50.060167
"Myoxocephalus_scorpius"	-62.872667	50.213833
"Myoxocephalus_scorpius"	-63.102333	49.808167
"Myoxocephalus_scorpius"	-62.698333	49.7
"Myoxocephalus_scorpius"	-61.866833	50.092833
"Myoxocephalus_scorpius"	-60.058167	49.9055
"Myoxocephalus_scorpius"	-62.428667	49.012667
"Myoxocephalus_scorpius"	-52.726795	47.665365
"Myoxocephalus_scorpius"	-68.221224	44.51969
"Myoxocephalus_scorpius"	-70.761245	42.986745
"Myoxocephalus_scorpius"	-64.168092	44.444233
"Myoxocephalus_scorpius"	-9.630504	53.247038
"Myoxocephalus_scorpius"	-5.297015	56.54894
"Myoxocephalus_scorpius"	-64.785482	45.160587
"Myoxocephalus_scorpius"	-67.75533	49.29483
"Myoxocephalus_scorpius"	-63.367679	44.642045
"Myoxocephalus_scorpius"	-64.712775	45.179008
"Myoxocephalus_scorpius"	-64.3656	49.810594
"Myoxocephalus_scorpius"	-70.597623	42.66837
"Myoxocephalus_scorpius"	-54.791345	49.598883
"Myoxocephalus_scorpius"	-70.228355	43.65107
"Myoxocephalus_scorpius"	-6.244233	55.29235
"Myoxocephalus_scorpius"	-58.713167	48.980667
"Myoxocephalus_scorpius"	-58.5905	49.277
"Myoxocephalus_scorpius"	-2.065686	55.85148
"Myoxocephalus_scorpius"	-4.719569	52.80177
"Myoxocephalus_scorpius"	-58.0905	49.946167
"Myoxocephalus_scorpius"	-57.433833	50.803833
"Myoxocephalus_scorpius"	-57.2955	51.0245
"Myoxocephalus_scorpius"	-56.105333	51.6875
"Myoxocephalus_scorpius"	-56.339833	51.5775
"Myoxocephalus_scorpius"	-57.259	51.138667
"Myoxocephalus_scorpius"	-57.634833	50.844333
"Myoxocephalus_scorpius"	-63.862167	49.582833
"Myoxocephalus_scorpius"	-64.717833	49.780667
"Myoxocephalus_scorpius"	-65.096167	49.853333
"Myoxocephalus_scorpius"	-66.1915	49.276833
"Myoxocephalus_scorpius"	-67.573167	48.871167
"Myoxocephalus_scorpius"	-68.326333	48.647
"Myoxocephalus_scorpius"	-65.153167	50.095833
"Myoxocephalus_scorpius"	-63.977667	50.0295
"Myoxocephalus_scorpius"	-63.445833	50.111
"Nezumia_bairdii"	-60.566944	61.823333
"Nezumia_bairdii"	-66.670273	49.516628
"Nezumia_bairdii"	-61.665359	49.716936
"Nezumia_bairdii"	-64.439504	49.325895
"Nezumia_bairdii"	-61.239624	48.486032
"Nezumia_bairdii"	-60.4485	47.541167
"Nezumia_bairdii"	-60.64	47.885
"Nezumia_bairdii"	-60.281333	47.883333
"Nezumia_bairdii"	-60.216167	48.0495
"Nezumia_bairdii"	-59.955167	48.089167
"Nezumia_bairdii"	-59.842	48.212333
"Nezumia_bairdii"	-59.681833	48.012333
"Nezumia_bairdii"	-59.730333	47.676833
"Nezumia_bairdii"	-59.4325	47.655167
"Nezumia_bairdii"	-59.494333	48.004167
"Nezumia_bairdii"	-59.7345	48.378833
"Nezumia_bairdii"	-57.909167	50.445833
"Nezumia_bairdii"	-58.576667	50.225
"Nezumia_bairdii"	-59.1705	49.473
"Nezumia_bairdii"	-59.444333	49.117333
"Nezumia_bairdii"	-59.590667	49.1485
"Nezumia_bairdii"	-59.779333	49.096667
"Nezumia_bairdii"	-60.019833	48.889167
"Nezumia_bairdii"	-59.762667	48.807333
"Nezumia_bairdii"	-59.895667	48.518667
"Nezumia_bairdii"	-60.0755	48.554167
"Nezumia_bairdii"	-60.238833	48.568167
"Nezumia_bairdii"	-60.188167	48.309667
"Nezumia_bairdii"	-60.628833	48.2855
"Nezumia_bairdii"	-61.204	48.105333
"Nezumia_bairdii"	-61.347167	48.22
"Nezumia_bairdii"	-61.626833	48.307333
"Nezumia_bairdii"	-61.955167	48.345833
"Nezumia_bairdii"	-62.0805	48.345333
"Nezumia_bairdii"	-62.089667	48.4555
"Nezumia_bairdii"	-63.790333	48.8925
"Nezumia_bairdii"	-64.094167	49.015167
"Nezumia_bairdii"	-64.168167	49.129
"Nezumia_bairdii"	-63.868333	49.397
"Nezumia_bairdii"	-64.442667	49.620667
"Nezumia_bairdii"	-64.482333	49.478
"Nezumia_bairdii"	-64.821333	49.605833
"Nezumia_bairdii"	-65.0105	49.4355
"Nezumia_bairdii"	-65.2205	49.559
"Nezumia_bairdii"	-65.578833	49.384667
"Nezumia_bairdii"	-65.657333	49.3495
"Nezumia_bairdii"	-65.762167	49.512167
"Nezumia_bairdii"	-65.959667	49.308833
"Nezumia_bairdii"	-66.382333	49.311333
"Nezumia_bairdii"	-66.709667	49.174833
"Nezumia_bairdii"	-67.409	49.164
"Nezumia_bairdii"	-68.911	48.534667
"Nezumia_bairdii"	-68.285333	48.844
"Nezumia_bairdii"	-67.542	48.996333
"Nezumia_bairdii"	-66.979833	49.337333
"Nezumia_bairdii"	-66.940333	49.6725
"Nezumia_bairdii"	-66.443	49.6835
"Nezumia_bairdii"	-66.189	49.694
"Nezumia_bairdii"	-66.589333	49.922333
"Nezumia_bairdii"	-66.334167	49.880167
"Nezumia_bairdii"	-65.2435	49.801
"Nezumia_bairdii"	-61.245167	49.713833
"Nezumia_bairdii"	-61.300333	49.478667
"Nezumia_bairdii"	-60.802833	49.558833
"Nezumia_bairdii"	-60.666333	49.508833
"Nezumia_bairdii"	-59.627333	49.413333
"Nezumia_bairdii"	-59.588	49.663833
"Nezumia_bairdii"	-59.421	49.459833
"Nezumia_bairdii"	-59.1915	49.852667
"Nezumia_bairdii"	-58.965	49.949833
"Nezumia_bairdii"	-58.844167	50.056333
"Nezumia_bairdii"	-59.356833	49.9575
"Nezumia_bairdii"	-60.656167	49.658667
"Nezumia_bairdii"	-60.804	49.365833
"Nezumia_bairdii"	-60.6585	49.228667
"Nezumia_bairdii"	-60.051833	49.218
"Nezumia_bairdii"	-60.149667	49.1645
"Nezumia_bairdii"	-60.323333	49.085833
"Nezumia_bairdii"	-61.330167	48.848167
"Nezumia_bairdii"	-61.273167	48.776
"Nezumia_bairdii"	-60.902833	48.762
"Nezumia_bairdii"	-60.456333	48.827833
"Nezumia_bairdii"	-60.6895	48.464667
"Nezumia_bairdii"	-61.046833	48.344333
"Nezumia_bairdii"	-61.0875	48.204167
"Nezumia_bairdii"	-61.6	48.4495
"Nezumia_bairdii"	-61.952333	48.578167
"Nezumia_bairdii"	-62.042833	48.628833
"Nezumia_bairdii"	-62.157333	48.7735
"Nezumia_bairdii"	-62.424667	48.795167
"Nezumia_bairdii"	-62.455333	48.906167
"Nezumia_bairdii"	-62.567167	48.942333
"Nezumia_bairdii"	-62.62	48.710167
"Nezumia_bairdii"	-62.855	48.527667
"Nezumia_bairdii"	-62.9345	48.470333
"Nezumia_bairdii"	-62.917167	48.7985
"Nezumia_bairdii"	-62.844333	48.832167
"Nezumia_bairdii"	-63.2135	49.032667
"Nezumia_bairdii"	-63.194667	49.143
"Nezumia_bairdii"	-63.373667	49.224333
"Nezumia_bairdii"	-63.5955	49.001333
"Nezumia_bairdii"	-63.651833	48.866333
"Nezumia_bairdii"	-66.176397	49.969134
"Nezumia_bairdii"	-66.687472	49.430793
"Nezumia_bairdii"	-59.052	63.562
"Nezumia_bairdii"	-58.712	64.312
"Nezumia_bairdii"	-45.60556	48.19
"Nezumia_bairdii"	-62.799667	48.439167
"Nezumia_bairdii"	-62.084833	48.3375
"Nezumia_bairdii"	-62.063833	48.481
"Nezumia_bairdii"	-61.539333	48.171667
"Nezumia_bairdii"	-61.0905	48.139667
"Nezumia_bairdii"	-60.860333	47.985167
"Nezumia_bairdii"	-60.252833	47.364833
"Nezumia_bairdii"	-60.247333	47.486833
"Nezumia_bairdii"	-60.101333	47.7005
"Nezumia_bairdii"	-60.0215	48.2395
"Nezumia_bairdii"	-59.801333	48.094
"Nezumia_bairdii"	-59.814333	48.032833
"Nezumia_bairdii"	-59.818	47.916167
"Nezumia_bairdii"	-59.538333	47.981
"Nezumia_bairdii"	-60.019167	48.428167
"Nezumia_bairdii"	-60.3875	48.506
"Nezumia_bairdii"	-60.141167	48.604833
"Nezumia_bairdii"	-58.713167	48.980667
"Nezumia_bairdii"	-58.41	50.234667
"Nezumia_bairdii"	-59.001	49.963167
"Nezumia_bairdii"	-59.569333	49.880333
"Nezumia_bairdii"	-59.139	49.781
"Nezumia_bairdii"	-59.579167	49.672667
"Nezumia_bairdii"	-59.592667	48.985667
"Nezumia_bairdii"	-59.798333	49.024
"Nezumia_bairdii"	-59.951833	48.9225
"Nezumia_bairdii"	-60.990833	48.4685
"Nezumia_bairdii"	-61.3725	48.547667
"Nezumia_bairdii"	-62.151333	48.705
"Nezumia_bairdii"	-62.791167	48.796667
"Nezumia_bairdii"	-63.942333	48.877833
"Nezumia_bairdii"	-64.543333	49.2715
"Nezumia_bairdii"	-64.318667	49.384167
"Nezumia_bairdii"	-64.262833	49.476667
"Nezumia_bairdii"	-64.042	49.334833
"Nezumia_bairdii"	-64.355167	49.636
"Nezumia_bairdii"	-65.187333	49.7285
"Nezumia_bairdii"	-64.923333	49.393333
"Nezumia_bairdii"	-65.6125	49.5645
"Nezumia_bairdii"	-65.682	49.7655
"Nezumia_bairdii"	-65.869667	49.694333
"Nezumia_bairdii"	-66.323167	49.503833
"Nezumia_bairdii"	-66.143333	49.334
"Nezumia_bairdii"	-66.0275	49.291333
"Nezumia_bairdii"	-66.1915	49.276833
"Nezumia_bairdii"	-66.763333	49.261833
"Nezumia_bairdii"	-66.9885	49.113
"Nezumia_bairdii"	-67.606	49.014333
"Nezumia_bairdii"	-68.326333	48.647
"Nezumia_bairdii"	-68.7055	48.670667
"Nezumia_bairdii"	-69.208	48.318833
"Nezumia_bairdii"	-69.103833	48.472833
"Nezumia_bairdii"	-68.223	48.947
"Nezumia_bairdii"	-68.091	49.001
"Nezumia_bairdii"	-67.662667	49.1635
"Nezumia_bairdii"	-67.556667	49.125333
"Nezumia_bairdii"	-66.896833	49.467
"Nezumia_bairdii"	-66.594833	49.509167
"Nezumia_bairdii"	-66.685833	49.632833
"Nezumia_bairdii"	-66.8795	49.675333
"Nezumia_bairdii"	-66.591833	49.801333
"Nezumia_bairdii"	-66.453833	49.891333
"Nezumia_bairdii"	-62.104	49.723833
"Nezumia_bairdii"	-61.545333	49.579333
"Nezumia_bairdii"	-61.056667	49.52
"Nezumia_bairdii"	-60.985167	49.727833
"Nezumia_bairdii"	-60.704167	49.754
"Nezumia_bairdii"	-60.5125	49.668
"Nezumia_bairdii"	-60.289667	49.464167
"Nezumia_bairdii"	-60.538333	49.508333
"Nezumia_bairdii"	-60.597333	49.296667
"Nezumia_bairdii"	-61.858167	48.834333
"Nezumia_bairdii"	-62.3915	48.888167
"Nezumia_bairdii"	-67.116667	42.303167
"Nezumia_bairdii"	-67.259833	42.571333
"Nezumia_bairdii"	-67.326	42.671833
"Nezumia_bairdii"	-66.985333	42.543167
"Nezumia_bairdii"	-66.421333	42.4085
"Nezumia_bairdii"	-66.661833	42.308333
"Nezumia_bairdii"	-66.890167	44.298333
"Nezumia_bairdii"	-59.315167	44.173667
"Nezumia_bairdii"	-59.470333	44.333667
"Nezumia_bairdii"	-64.151167	48.966
"Nezumia_bairdii"	-64.422	49.201833
"Nezumia_bairdii"	-64.008333	49.069667
"Nezumia_bairdii"	-63.563667	49.038167
"Nezumia_bairdii"	-63.355667	48.931167
"Nezumia_bairdii"	-63.2425	48.821167
"Nezumia_bairdii"	-63.593833	49.273167
"Nezumia_bairdii"	-64.282667	49.587667
"Nezumia_bairdii"	-64.550833	49.554833
"Nezumia_bairdii"	-64.826	49.558333
"Nezumia_bairdii"	-65.273667	49.466667
"Nezumia_bairdii"	-65.772667	49.703
"Nezumia_bairdii"	-66.510167	49.626833
"Nezumia_bairdii"	-66.362333	49.342
"Nezumia_bairdii"	-66.488	49.283667
"Nezumia_bairdii"	-66.734167	49.359333
"Nezumia_bairdii"	-66.792167	49.141667
"Nezumia_bairdii"	-67.1045	49.050333
"Nezumia_bairdii"	-68.0715	48.832333
"Nezumia_bairdii"	-67.988167	49.016167
"Nezumia_bairdii"	-67.444833	49.249
"Nezumia_bairdii"	-66.860667	49.780333
"Nezumia_bairdii"	-66.556	49.824833
"Nezumia_bairdii"	-66.581333	49.8405
"Nezumia_bairdii"	-66.421833	49.956833
"Nezumia_bairdii"	-66.0075	49.862167
"Nezumia_bairdii"	-62.629167	49.806833
"Nezumia_bairdii"	-62.226	49.792333
"Nezumia_bairdii"	-61.366	49.733167
"Nezumia_bairdii"	-60.829	49.599167
"Nezumia_bairdii"	-60.486167	49.237667
"Nezumia_bairdii"	-59.9475	49.401333
"Nezumia_bairdii"	-60.331	49.0765
"Nezumia_bairdii"	-60.421833	48.959333
"Nezumia_bairdii"	-60.287833	48.797333
"Nezumia_bairdii"	-59.900167	48.9275
"Nezumia_bairdii"	-58.766333	50.049
"Nezumia_bairdii"	-59.116167	49.915833
"Nezumia_bairdii"	-59.458333	49.895667
"Nezumia_bairdii"	-59.7255	49.764833
"Nezumia_bairdii"	-59.350667	49.6425
"Nezumia_bairdii"	-59.632667	48.865833
"Nezumia_bairdii"	-59.805667	48.725667
"Nezumia_bairdii"	-60.011667	48.3825
"Nezumia_bairdii"	-59.818333	48.2915
"Nezumia_bairdii"	-59.3965	47.177167
"Nezumia_bairdii"	-59.9195	47.0155
"Nezumia_bairdii"	-58.987667	46.484167
"Nezumia_bairdii"	-58.884	46.4615
"Nezumia_bairdii"	-58.5095	46.4285
"Nezumia_bairdii"	-58.577	46.0375
"Nezumia_bairdii"	-58.0585	45.760333
"Nezumia_bairdii"	-58.260667	45.883333
"Nezumia_bairdii"	-57.506833	45.189
"Nezumia_bairdii"	-57.407833	45.055667
"Nezumia_bairdii"	-58.9635	44.0585
"Nezumia_bairdii"	-59.345833	48.355833
"Nezumia_bairdii"	-59.6955	47.776333
"Nezumia_bairdii"	-59.961	47.8275
"Nezumia_bairdii"	-60.239833	47.723333
"Nezumia_bairdii"	-60.234667	47.550667
"Nezumia_bairdii"	-60.638833	48.213
"Nezumia_bairdii"	-61.033167	48.205667
"Nezumia_bairdii"	-61.344167	48.255167
"Nezumia_bairdii"	-61.295667	48.515333
"Nezumia_bairdii"	-61.216833	48.765333
"Nezumia_bairdii"	-61.729833	48.825
"Nezumia_bairdii"	-62.458833	48.962
"Nezumia_bairdii"	-62.838	48.834167
"Nezumia_bairdii"	-61.897833	48.539
"Nezumia_bairdii"	-61.868333	48.410333
"Nezumia_bairdii"	-62.596333	48.510833
"Nezumia_bairdii"	-62.6815	48.441167
"Nezumia_bairdii"	-64.0665	42.734333
"Nezumia_bairdii"	-63.770833	42.775833
"Nezumia_bairdii"	-67.84401	43.437039
"Nezumia_bairdii"	-64.245333	42.692
"Nezumia_bairdii"	-62.815833	42.827833
"Nezumia_bairdii"	-62.6025	42.810333
"Nezumia_bairdii"	-62.0905	42.910667
"Nezumia_bairdii"	-60.9895	43.196333
"Nezumia_bairdii"	-59.335333	44.144333
"Nezumia_bairdii"	-67.401167	42.577167
"Nezumia_bairdii"	-60.333667	47.2135
"Nezumia_bairdii"	-60.256667	47.424167
"Nezumia_bairdii"	-59.5965	47.5015
"Nezumia_bairdii"	-59.533	47.6775
"Nezumia_bairdii"	-59.621833	47.753
"Nezumia_bairdii"	-59.882167	47.9655
"Nezumia_bairdii"	-60.266167	48.079667
"Nezumia_bairdii"	-60.4605	47.874667
"Nezumia_bairdii"	-60.59	47.741667
"Nezumia_bairdii"	-61.344	48.357167
"Nezumia_bairdii"	-60.977667	48.333
"Nezumia_bairdii"	-60.637333	48.618333
"Nezumia_bairdii"	-59.347667	49.295667
"Nezumia_bairdii"	-59.706	49.282667
"Nezumia_bairdii"	-59.6895	49.484167
"Nezumia_bairdii"	-59.3395	49.478333
"Nezumia_bairdii"	-58.257833	50.169
"Nezumia_bairdii"	-58.323667	50.2725
"Nezumia_bairdii"	-58.940167	49.877667
"Nezumia_bairdii"	-60.22	49.444
"Nezumia_bairdii"	-60.5375	49.431833
"Nezumia_bairdii"	-60.579333	49.244333
"Nezumia_bairdii"	-60.667333	49.500167
"Nezumia_bairdii"	-61.281167	49.741833
"Nezumia_bairdii"	-61.179333	49.506
"Nezumia_bairdii"	-61.455333	49.533833
"Nezumia_bairdii"	-65.547167	49.7005
"Nezumia_bairdii"	-65.882667	49.572833
"Nezumia_bairdii"	-66.232167	49.588667
"Nezumia_bairdii"	-66.4145	49.713667
"Nezumia_bairdii"	-66.830167	49.698833
"Nezumia_bairdii"	-67.375167	49.045833
"Nezumia_bairdii"	-68.799167	48.666333
"Nezumia_bairdii"	-68.336	48.836167
"Nezumia_bairdii"	-67.199167	49.244
"Nezumia_bairdii"	-66.544167	49.324333
"Nezumia_bairdii"	-66.302667	49.261833
"Nezumia_bairdii"	-60.147333	47.022167
"Nezumia_bairdii"	-59.674	47.425
"Notacanthus_chemnitzii"	-60.513056	61.769722
"Notacanthus_chemnitzii"	-60.893555	62.230761
"Notacanthus_chemnitzii"	-66.83127	40.6181
"Notacanthus_chemnitzii"	-66.54196	40.85975
"Notacanthus_chemnitzii"	-62.37	42.839
"Notacanthus_chemnitzii"	-63.866167	42.686333
"Notacanthus_chemnitzii"	-55.14	63.32
"Notacanthus_chemnitzii"	-64.4028	69.42375
"Notacanthus_chemnitzii"	-39.88334	61.95
"Notacanthus_chemnitzii"	-39.93333	61.98333
"Notacanthus_chemnitzii"	-40.01	62.05
"Notacanthus_chemnitzii"	-40.28	62.13
"Notacanthus_chemnitzii"	-40.46667	62.21667
"Notacanthus_chemnitzii"	-54.23333	63.2
"Notacanthus_chemnitzii"	-53.7	63.23333
"Notacanthus_chemnitzii"	-39.98333	62.06667
"Notacanthus_chemnitzii"	-34.49	64.53
"Notacanthus_chemnitzii"	-34.81667	64.88333
"Notacanthus_chemnitzii"	-64.000667	42.616
"Notacanthus_chemnitzii"	-63.477167	42.712667
"Notacanthus_chemnitzii"	-62.227333	42.815167
"Notacanthus_chemnitzii"	-57.991552	64.560212
"Notacanthus_chemnitzii"	-57.719885	65.19384
"Notacanthus_chemnitzii"	-58.859528	64.087798
"Notacanthus_chemnitzii"	-58.197762	64.166288
"Notacanthus_chemnitzii"	-58.108727	63.92826
"Notacanthus_chemnitzii"	-58.636417	63.825845
"Notacanthus_chemnitzii"	-58.569443	63.3922
"Notacanthus_chemnitzii"	-58.697658	62.997517
"Notacanthus_chemnitzii"	-58.936063	63.115877
"Notacanthus_chemnitzii"	-59.225978	63.35686
"Notacanthus_chemnitzii"	-59.202887	62.528587
"Notacanthus_chemnitzii"	-59.864725	62.665643
"Notacanthus_chemnitzii"	-59.919052	62.286075
"Notacanthus_chemnitzii"	-60.356097	62.306608
"Notacanthus_chemnitzii"	-60.680043	62.374922
"Notacanthus_chemnitzii"	-60.87377	62.336657
"Notacanthus_chemnitzii"	-60.781817	62.170797
"Notacanthus_chemnitzii"	-60.609727	61.945952
"Notacanthus_chemnitzii"	-60.266672	62.103263
"Notacanthus_chemnitzii"	-60.925362	62.62814
"Notacanthus_chemnitzii"	-60.407127	62.677432
"Notacanthus_chemnitzii"	-60.028438	62.84686
"Notacanthus_chemnitzii"	-59.966512	63.101907
"Notacanthus_chemnitzii"	-60.165435	63.247158
"Notacanthus_chemnitzii"	-60.215078	63.428537
"Notacanthus_chemnitzii"	-59.918103	63.54833
"Notacanthus_chemnitzii"	-60.162585	63.743247
"Notacanthus_chemnitzii"	-63.141167	42.717333
"Notacanthus_chemnitzii"	-63.412	42.654667
"Notacanthus_chemnitzii"	-63.194667	42.552333
"Notacanthus_chemnitzii"	-63.4168	61.04637
"Notacanthus_chemnitzii"	-59.66652	68.02922
"Notacanthus_chemnitzii"	-58.16235	67.38385
"Notacanthus_chemnitzii"	-64.056333	42.700833
"Notacanthus_chemnitzii"	-59.68293	68.039
"Notacanthus_chemnitzii"	-59.34503	66.60705
"Notacanthus_chemnitzii"	-57.92938	66.44465
"Notacanthus_chemnitzii"	-58.8348	66.61425
"Notacanthus_chemnitzii"	-59.53597	67.09272
"Notacanthus_chemnitzii"	-62.5317	67.91465
"Notacanthus_chemnitzii"	-63.74758	68.17388
"Notacanthus_chemnitzii"	-49.755	50.32
"Notacanthus_chemnitzii"	-61.6414	42.940556
"Notacanthus_chemnitzii"	-57.345	44.381667
"Notacanthus_chemnitzii"	-58.22	44.25
"Notacanthus_chemnitzii"	-64.32	68.64
"Notacanthus_chemnitzii"	-57.87835	66.68498
"Notacanthus_chemnitzii"	-64.18033	68.4155
"Notacanthus_chemnitzii"	-64.20592	68.83537
"Notacanthus_chemnitzii"	-63.61667	68.17017
"Notacanthus_chemnitzii"	-59.77195	68.2007
"Notacanthus_chemnitzii"	-58.01672	66.66142
"Notacanthus_chemnitzii"	-51.7367	45.896667
"Notacanthus_chemnitzii"	-67.4	39.93167
"Notacanthus_chemnitzii"	-68.08617	40.16367
"Notacanthus_chemnitzii"	-67.41928	39.92362
"Notacanthus_chemnitzii"	-67.4371	39.91408
"Notacanthus_chemnitzii"	-28.55	43.03333
"Notacanthus_chemnitzii"	-29.63333	49.86666
"Notacanthus_chemnitzii"	-57.790667	44.241167
"Notacanthus_chemnitzii"	-57.4	45.328333
"Notacanthus_chemnitzii"	-57.835333	44.223833
"Notacanthus_chemnitzii"	-57.452833	45.378
"Notacanthus_chemnitzii"	-58.4017	67.3517
"Notacanthus_chemnitzii"	-58.8617	63.0433
"Notacanthus_chemnitzii"	-59.915	62.2817
"Notacanthus_chemnitzii"	-55.55	64.366667
"Notacanthus_chemnitzii"	-58.3192	63.046667
"Notacanthus_chemnitzii"	-59.3282	62.27
"Notacanthus_chemnitzii"	-58.481667	64.188333
"Notacanthus_chemnitzii"	-58.571667	63.24
"Notacanthus_chemnitzii"	-59.233333	62.61
"Notacanthus_chemnitzii"	-59.535	62.531667
"Notacanthus_chemnitzii"	-59.96	62.52
