Year,Country,GearCode,Tonnage,MainSpecies,Divcode,Code,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2009,3,12,6,12,34,2,1,0,20,0,0,0,22,5,0,0,0,27,11,24,08-Sep-10
2009,3,41,1,13,42,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,08-Sep-10
2009,3,12,3,13,32,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,08-Sep-10
2009,3,41,3,13,2,2,1,0,0,0,0,0,0,0,0,0,9,0,0,0,08-Sep-10
2009,3,41,4,13,2,2,1,0,0,0,0,0,0,17,14,0,0,0,0,0,08-Sep-10
2009,3,31,2,31,36,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,08-Sep-10
2009,3,31,2,31,32,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,08-Sep-10
2009,3,24,1,31,31,2,1,0,0,0,0,0,0,0,0,2,13,4,0,0,08-Sep-10
2009,3,62,1,71,31,2,1,0,0,0,0,80,617,1588,601,2,7,0,0,0,08-Sep-10
2009,3,10,4,72,31,2,1,0,0,0,0,0,0,7,0,16,17,14,1,0,08-Sep-10
2009,3,10,7,72,21,2,1,0,25,0,0,0,0,0,13,15,34,20,10,23,08-Sep-10
2009,3,10,2,72,23,2,1,0,0,0,0,0,0,17,56,56,40,15,0,0,08-Sep-10
2009,3,62,4,71,34,2,1,0,0,0,0,46,49,33,2,0,0,0,0,0,08-Sep-10
2009,3,62,4,71,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,3,54,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,41,3,29,37,2,1,0,0,0,0,0,3,0,7,0,2,0,0,0,08-Sep-10
2009,3,24,2,30,41,2,1,0,0,0,0,0,0,0,0,4,5,14,10,0,08-Sep-10
2009,3,31,2,30,32,2,1,0,0,0,0,0,0,9,0,0,0,1,8,4,08-Sep-10
2009,3,31,2,30,31,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,08-Sep-10
2009,3,41,1,30,37,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,3,30,36,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,08-Sep-10
2009,3,24,2,52,32,2,1,0,0,0,0,0,0,0,14,5,0,0,0,0,08-Sep-10
2009,3,31,2,52,41,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,08-Sep-10
2009,3,53,1,1,31,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,08-Sep-10
2009,3,53,1,1,32,2,1,0,0,0,0,0,0,0,0,0,36,6,0,0,08-Sep-10
2009,3,51,4,1,37,2,1,0,0,12,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,2,1,37,2,1,0,1,0,0,0,0,0,6,11,4,3,9,2,08-Sep-10
2009,3,53,2,1,37,2,1,0,0,0,0,0,0,1,1,1,0,6,7,1,08-Sep-10
2009,3,51,2,1,41,2,1,0,0,0,0,0,0,1,7,0,1,9,10,0,08-Sep-10
2009,3,53,3,1,41,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,08-Sep-10
2009,3,61,1,1,37,2,1,0,0,0,0,0,0,8,8,0,0,0,0,0,08-Sep-10
2009,3,53,1,1,42,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,3,16,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,1,16,36,2,1,0,0,0,3,2,1,5,0,0,0,0,0,0,08-Sep-10
2009,3,51,3,16,41,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,08-Sep-10
2009,3,12,6,12,32,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,08-Sep-10
2009,3,12,5,11,37,2,1,0,8,10,5,4,0,0,0,0,0,0,0,1,08-Sep-10
2009,3,41,3,13,31,2,1,0,0,0,0,0,0,51,119,0,0,0,0,0,08-Sep-10
2009,3,12,1,13,2,2,1,0,0,0,0,0,0,0,35,0,0,0,0,0,08-Sep-10
2009,3,41,1,13,23,2,1,0,0,0,0,0,0,15,10,0,0,0,0,0,08-Sep-10
2009,3,41,1,13,41,2,1,0,0,0,0,0,2,92,0,0,0,0,0,0,08-Sep-10
2009,3,12,6,13,23,2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,08-Sep-10
2009,3,51,4,21,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,2,31,41,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,08-Sep-10
2009,3,31,3,31,36,2,1,0,0,0,0,0,0,0,0,0,0,14,2,0,08-Sep-10
2009,3,31,1,31,32,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,08-Sep-10
2009,3,62,2,87,37,2,1,0,0,0,0,2,40,167,233,0,0,0,0,0,08-Sep-10
2009,3,10,4,72,42,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,08-Sep-10
2009,3,10,6,72,2,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,08-Sep-10
2009,3,62,1,71,34,2,1,0,0,0,0,24,65,49,5,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,33,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,23,2,1,0,0,0,0,0,0,174,151,16,0,0,0,0,08-Sep-10
2009,3,62,3,71,22,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,08-Sep-10
2009,3,62,3,71,41,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,3,54,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,61,1,30,37,2,1,0,0,0,0,4,19,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,1,30,32,2,1,0,0,0,0,0,0,0,0,0,0,0,18,4,08-Sep-10
2009,3,31,4,30,41,2,1,0,0,0,0,0,10,1,9,0,13,8,44,1,08-Sep-10
2009,3,24,1,30,41,2,1,0,0,0,0,0,0,0,0,2,10,22,16,0,08-Sep-10
2009,3,24,3,30,37,2,1,0,0,0,0,12,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,24,3,30,41,2,1,0,0,0,0,0,0,0,0,0,0,5,3,0,08-Sep-10
2009,3,24,2,52,37,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,08-Sep-10
2009,3,71,3,80,37,2,1,0,0,0,0,17,9,20,16,28,23,7,12,0,08-Sep-10
2009,3,71,3,80,41,2,1,0,0,0,0,0,0,0,3,4,8,1,0,0,08-Sep-10
2009,3,51,1,1,37,2,1,0,27,22,0,0,0,4,8,3,2,20,67,37,08-Sep-10
2009,3,41,2,1,37,2,1,0,16,23,0,0,0,14,43,15,48,48,52,14,08-Sep-10
2009,3,41,2,1,32,2,1,0,0,0,0,0,0,0,0,0,26,1,0,0,08-Sep-10
2009,3,51,3,1,36,2,1,0,0,0,0,0,0,0,0,0,0,1,7,0,08-Sep-10
2009,3,51,4,16,34,2,1,0,0,36,0,0,0,0,0,0,5,0,0,0,08-Sep-10
2009,3,51,1,16,41,2,1,0,0,0,0,0,0,42,0,0,0,0,0,0,08-Sep-10
2009,3,51,2,16,42,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,08-Sep-10
2009,3,51,3,16,42,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,08-Sep-10
2009,3,12,5,12,32,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,08-Sep-10
2009,3,12,5,12,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,41,1,14,32,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,08-Sep-10
2009,3,12,1,13,22,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08-Sep-10
2009,3,12,7,13,23,2,1,0,0,0,0,0,0,0,0,13,0,0,0,0,08-Sep-10
2009,3,41,3,13,41,2,1,0,0,0,0,0,0,22,0,0,0,0,0,0,08-Sep-10
2009,3,41,2,13,32,2,1,0,0,0,0,0,0,11,51,10,2,0,0,0,08-Sep-10
2009,3,51,3,21,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,1,31,41,2,1,0,0,0,0,0,0,0,0,1,55,133,0,0,08-Sep-10
2009,3,31,1,31,31,2,1,0,0,0,0,0,0,0,0,36,80,13,0,0,08-Sep-10
2009,3,24,2,31,41,2,1,0,0,0,0,0,0,0,2,0,11,15,0,0,08-Sep-10
2009,3,61,1,31,37,2,1,0,0,0,0,0,0,0,0,5,2,0,0,0,08-Sep-10
2009,3,62,2,87,32,2,1,0,0,0,0,0,0,0,0,8,3,0,0,0,08-Sep-10
2009,3,10,3,72,32,2,1,0,0,0,0,10,216,27,378,462,239,58,15,0,08-Sep-10
2009,3,10,3,72,23,2,1,0,0,0,0,0,0,16,87,165,158,75,18,0,08-Sep-10
2009,3,10,1,72,2,2,1,0,0,0,0,0,0,0,0,2,0,0,12,0,08-Sep-10
2009,3,10,5,72,23,2,1,0,18,14,28,13,31,0,0,0,0,0,0,0,08-Sep-10
2009,3,10,7,72,31,2,1,0,0,1,0,2,0,1,1,0,0,1,1,0,08-Sep-10
2009,3,10,5,72,22,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,32,2,1,0,0,0,0,304,676,615,193,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,34,2,1,0,0,0,0,139,178,96,15,0,0,0,0,0,08-Sep-10
2009,3,62,2,71,34,2,1,0,0,0,0,11,29,3,1,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,23,2,1,0,0,0,0,0,0,106,167,0,15,0,0,0,08-Sep-10
2009,3,62,5,71,34,2,1,0,0,0,0,2,6,1,0,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,42,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,08-Sep-10
2009,3,62,4,71,31,2,1,0,0,0,0,0,0,12,15,0,0,0,0,0,08-Sep-10
2009,3,51,3,54,37,2,1,0,0,0,0,0,1,0,3,5,0,0,0,0,08-Sep-10
2009,3,51,3,54,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,24,1,30,37,2,1,0,0,0,0,35,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,3,30,31,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,08-Sep-10
2009,3,31,3,30,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,08-Sep-10
2009,3,61,4,52,32,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,08-Sep-10
2009,3,31,1,52,31,2,1,0,0,0,0,0,0,0,14,35,0,0,0,0,08-Sep-10
2009,3,61,1,52,32,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08-Sep-10
2009,3,51,1,1,36,3,1,0,0,0,0,0,0,0,29,17,39,24,22,0,08-Sep-10
2009,3,12,1,12,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08-Sep-10
2009,3,12,6,12,34,3,1,0,20,0,0,0,22,5,0,0,0,28,11,24,08-Sep-10
2009,3,12,1,13,2,3,1,0,0,0,0,0,0,0,35,0,0,0,0,0,08-Sep-10
2009,3,41,3,13,23,3,1,0,0,0,0,0,0,21,32,1,0,0,0,0,08-Sep-10
2009,3,51,3,21,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,41,3,21,37,3,1,0,0,0,0,0,7,0,4,11,31,0,0,0,08-Sep-10
2009,3,24,2,31,41,3,1,0,0,0,0,0,0,0,2,0,11,15,0,0,08-Sep-10
2009,3,71,7,79,45,3,1,0,19,70,0,74,70,60,29,63,57,60,29,76,08-Sep-10
2009,3,62,1,71,32,3,1,0,0,0,0,802,2113,1792,371,8,5,1,0,0,08-Sep-10
2009,3,10,1,72,21,3,1,0,15,0,0,0,0,0,0,15,0,26,2,9,08-Sep-10
2009,3,10,5,72,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,10,6,72,23,3,1,0,18,28,32,55,40,38,20,12,0,0,7,0,08-Sep-10
2009,3,10,2,72,23,3,1,0,0,0,0,0,0,17,56,56,40,15,0,0,08-Sep-10
2009,3,10,7,72,23,3,1,0,0,22,29,14,21,24,30,8,1,1,1,0,08-Sep-10
2009,3,10,4,72,42,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,23,3,1,0,0,0,0,0,0,120,192,0,17,0,0,0,08-Sep-10
2009,3,62,5,71,34,3,1,0,0,0,0,2,6,1,0,0,0,0,0,0,08-Sep-10
2009,3,62,5,71,32,3,1,0,0,0,0,0,1,6,4,0,0,0,0,0,08-Sep-10
2009,3,62,2,71,22,3,1,0,0,0,0,0,0,4,10,0,4,0,0,0,08-Sep-10
2009,3,62,4,71,31,3,1,0,0,0,0,0,0,12,15,0,0,0,0,0,08-Sep-10
2009,3,31,1,30,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,08-Sep-10
2009,3,24,1,30,41,3,1,0,0,0,0,0,0,0,0,2,10,22,16,0,08-Sep-10
2009,3,61,2,30,37,3,1,0,0,0,0,1,10,0,0,0,0,0,0,0,08-Sep-10
2009,3,24,2,52,32,3,1,0,0,0,0,0,0,0,14,5,0,0,0,0,08-Sep-10
2009,3,31,2,52,32,3,1,0,0,0,0,0,0,0,45,8,0,0,0,0,08-Sep-10
2009,3,24,3,52,32,3,1,0,0,0,0,0,0,0,4,11,0,0,0,0,08-Sep-10
2009,3,71,3,80,37,3,1,0,0,0,0,18,9,20,17,28,24,7,12,0,08-Sep-10
2009,3,71,2,80,41,3,1,0,0,0,0,0,0,0,1,7,5,0,0,0,08-Sep-10
2009,3,51,1,1,41,3,1,0,0,0,0,0,0,5,29,15,20,19,15,4,08-Sep-10
2009,3,12,4,1,32,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,08-Sep-10
2009,3,12,3,1,37,3,1,0,0,0,0,0,0,0,0,0,0,7,16,2,08-Sep-10
2009,3,41,1,1,41,3,1,0,0,0,0,0,0,23,202,70,60,24,0,0,08-Sep-10
2009,3,53,3,1,32,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,08-Sep-10
2009,3,41,1,1,31,3,1,0,0,0,0,0,0,0,7,6,17,1,0,0,08-Sep-10
2009,3,51,3,1,41,3,1,0,0,0,0,0,0,0,0,1,0,14,20,3,08-Sep-10
2009,3,51,3,1,36,3,1,0,0,0,0,0,0,0,0,0,0,1,7,0,08-Sep-10
2009,3,12,5,12,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,12,5,11,37,3,1,0,8,10,5,4,0,0,0,0,0,0,0,1,08-Sep-10
2009,3,41,1,14,37,3,1,0,0,0,0,0,0,1,9,0,0,0,0,0,08-Sep-10
2009,3,12,7,13,23,3,1,0,0,0,0,0,0,0,0,13,0,0,0,0,08-Sep-10
2009,3,41,3,13,41,3,1,0,0,0,0,0,0,23,0,0,0,0,0,0,08-Sep-10
2009,3,12,6,13,23,3,1,0,0,0,0,0,0,0,0,0,0,0,7,1,08-Sep-10
2009,3,41,1,13,32,3,1,0,0,0,0,0,0,6,71,23,2,0,0,0,08-Sep-10
2009,3,41,2,13,32,3,1,0,0,0,0,0,0,12,57,11,2,0,0,0,08-Sep-10
2009,3,51,1,13,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,12,3,13,31,3,1,0,0,0,0,0,0,0,0,17,0,0,0,0,08-Sep-10
2009,3,51,1,21,41,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,08-Sep-10
2009,3,41,2,21,35,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,08-Sep-10
2009,3,41,3,21,35,3,1,0,0,0,0,0,0,4,14,4,0,0,0,0,08-Sep-10
2009,3,31,2,31,31,3,1,0,0,0,0,0,0,0,0,7,26,4,0,0,08-Sep-10
2009,3,31,4,31,41,3,1,0,0,0,0,0,0,0,1,1,25,44,0,0,08-Sep-10
2009,3,61,1,31,41,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,08-Sep-10
2009,3,10,3,72,32,3,1,0,0,0,0,13,233,29,383,471,252,62,15,0,08-Sep-10
2009,3,10,3,72,23,3,1,0,0,0,0,0,0,16,88,167,159,76,19,0,08-Sep-10
2009,3,10,4,72,32,3,1,0,0,0,0,0,8,0,17,27,24,15,14,0,08-Sep-10
2009,3,10,6,72,31,3,1,0,0,0,2,5,1,8,1,0,0,0,4,0,08-Sep-10
2009,3,10,6,72,21,3,1,0,6,0,0,0,0,0,5,0,12,10,0,0,08-Sep-10
2009,3,10,7,72,2,3,1,0,0,0,0,0,0,0,3,3,12,9,27,8,08-Sep-10
2009,3,10,7,72,31,3,1,0,0,1,0,2,0,1,1,0,0,1,4,0,08-Sep-10
2009,3,10,2,72,31,3,1,0,0,0,0,0,0,24,62,212,118,16,0,0,08-Sep-10
2009,3,10,4,72,41,3,1,0,0,0,0,4,13,0,10,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,37,3,1,0,0,0,0,976,602,153,0,0,0,0,0,0,08-Sep-10
2009,3,62,2,71,32,3,1,0,0,0,0,95,315,351,79,0,0,0,0,0,08-Sep-10
2009,3,62,4,71,34,3,1,0,0,0,0,60,52,39,2,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,33,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,22,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,08-Sep-10
2009,3,62,2,71,41,3,1,0,0,0,0,7,25,10,1,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,22,3,1,0,0,0,0,0,0,8,13,16,4,0,0,0,08-Sep-10
2009,3,41,3,29,37,3,1,0,0,0,0,0,3,0,8,0,2,0,0,0,08-Sep-10
2009,3,31,2,30,31,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,08-Sep-10
2009,3,24,2,30,37,3,1,0,0,0,0,20,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,3,30,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,08-Sep-10
2009,3,24,1,52,37,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,08-Sep-10
2009,3,31,3,52,32,3,1,0,0,0,0,0,0,0,26,0,0,0,0,0,08-Sep-10
2009,3,31,2,52,41,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,08-Sep-10
2009,3,24,2,52,37,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,08-Sep-10
2009,3,71,1,87,37,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,08-Sep-10
2009,3,51,1,1,37,3,1,0,27,22,0,0,0,5,8,3,2,24,67,38,08-Sep-10
2009,3,41,1,1,32,3,1,0,0,0,0,0,0,8,12,13,144,12,0,0,08-Sep-10
2009,3,41,2,1,35,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,08-Sep-10
2009,3,41,3,1,32,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,08-Sep-10
2009,3,12,4,3,35,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,08-Sep-10
2009,3,12,3,3,35,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,08-Sep-10
2009,3,51,3,16,42,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,08-Sep-10
2009,3,21,2,11,41,3,1,0,0,0,0,2,15,9,18,15,3,6,0,0,08-Sep-10
2009,3,12,6,11,37,3,1,0,0,6,14,0,3,0,0,0,0,0,0,0,08-Sep-10
2009,3,41,1,14,32,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,08-Sep-10
2009,3,41,1,13,41,3,1,0,0,0,0,0,2,97,0,0,0,0,0,0,08-Sep-10
2009,3,41,4,13,32,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,08-Sep-10
2009,3,41,1,13,31,3,1,0,0,0,0,0,0,46,80,0,0,0,0,0,08-Sep-10
2009,3,51,1,13,37,3,1,0,0,0,0,0,0,0,0,0,0,3,4,0,08-Sep-10
2009,3,41,4,13,2,3,1,0,0,0,0,0,0,17,15,0,0,0,0,0,08-Sep-10
2009,3,41,1,13,21,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,08-Sep-10
2009,3,51,3,21,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,2,31,36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,08-Sep-10
2009,3,31,2,31,32,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,08-Sep-10
2009,3,10,1,72,32,3,1,0,0,0,0,6,76,4,111,134,86,40,61,14,08-Sep-10
2009,3,10,1,72,2,3,1,0,0,0,0,0,0,0,0,2,0,0,12,0,08-Sep-10
2009,3,10,4,72,31,3,1,0,0,0,0,0,0,7,0,16,20,15,1,0,08-Sep-10
2009,3,10,5,72,31,3,1,0,5,0,0,1,1,0,0,0,0,0,0,0,08-Sep-10
2009,3,10,3,72,42,3,1,0,0,0,0,15,21,0,0,0,4,0,0,0,08-Sep-10
2009,3,10,6,72,22,3,1,0,24,7,0,3,4,9,1,4,0,0,0,10,08-Sep-10
2009,3,10,6,72,32,3,1,0,0,0,6,11,0,0,0,0,0,0,11,38,08-Sep-10
2009,3,10,5,72,21,3,1,0,2,0,0,0,0,0,0,0,0,0,0,12,08-Sep-10
2009,3,10,5,72,22,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,62,2,71,31,3,1,0,0,0,0,0,87,673,216,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,41,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,08-Sep-10
2009,3,24,1,30,37,3,1,0,0,0,0,37,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,3,30,31,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0,08-Sep-10
2009,3,24,1,52,32,3,1,0,0,0,0,0,0,0,78,47,0,0,0,0,08-Sep-10
2009,3,31,1,52,32,3,1,0,0,0,0,0,0,0,58,8,0,0,0,0,08-Sep-10
2009,3,24,2,52,41,3,1,0,0,0,0,0,0,17,0,0,0,0,0,0,08-Sep-10
2009,3,24,1,52,41,3,1,0,0,0,0,0,0,16,7,0,0,0,0,0,08-Sep-10
2009,3,71,2,80,37,3,1,0,0,0,0,0,0,0,0,20,6,3,10,3,08-Sep-10
2009,3,41,1,1,37,3,1,0,72,39,0,0,3,58,233,16,83,80,124,16,08-Sep-10
2009,3,41,2,1,37,3,1,0,16,24,0,0,0,15,44,15,50,48,55,15,08-Sep-10
2009,3,53,2,1,32,3,1,0,0,0,0,0,0,0,0,0,14,4,0,0,08-Sep-10
2009,3,53,2,1,37,3,1,0,0,0,0,0,0,1,1,1,0,6,7,2,08-Sep-10
2009,3,41,2,1,41,3,1,0,0,0,0,0,0,3,43,13,7,7,0,0,08-Sep-10
2009,3,41,3,1,41,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,08-Sep-10
2009,3,12,6,3,45,3,1,0,12,0,12,0,0,0,0,15,20,14,0,18,08-Sep-10
2009,3,12,1,3,35,3,1,0,0,0,0,0,0,0,0,0,0,7,5,0,08-Sep-10
2009,3,12,3,3,37,3,1,0,0,0,0,0,0,0,12,0,0,0,0,0,08-Sep-10
2009,3,12,3,3,36,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,08-Sep-10
2009,3,12,1,3,37,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,12,3,3,43,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,08-Sep-10
2009,3,51,3,16,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,2,16,42,3,1,0,0,0,0,0,0,9,0,0,0,0,0,0,08-Sep-10
2009,3,12,7,13,31,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,08-Sep-10
2009,3,51,2,13,42,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,08-Sep-10
2009,3,41,3,13,22,3,1,0,0,0,0,0,0,0,0,8,0,0,0,0,08-Sep-10
2009,3,31,1,31,31,3,1,0,0,0,0,0,0,0,0,36,80,13,0,0,08-Sep-10
2009,3,31,4,31,36,3,1,0,0,0,0,0,0,0,0,0,0,12,1,0,08-Sep-10
2009,3,31,3,31,31,3,1,0,0,0,0,0,0,0,0,19,43,9,0,0,08-Sep-10
2009,3,24,1,31,31,3,1,0,0,0,0,0,0,0,0,2,13,4,0,0,08-Sep-10
2009,3,31,3,31,36,3,1,0,0,0,0,0,0,0,0,0,0,14,2,0,08-Sep-10
2009,3,62,2,87,37,3,1,0,0,0,0,2,40,169,233,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,31,3,1,0,0,0,0,80,633,1646,617,2,7,0,0,0,08-Sep-10
2009,3,10,1,72,31,3,1,0,0,0,0,1,3,17,91,235,204,64,17,4,08-Sep-10
2009,3,10,3,72,41,3,1,0,0,0,0,154,380,0,140,30,53,34,3,0,08-Sep-10
2009,3,10,7,72,22,3,1,0,0,38,0,0,0,2,11,9,0,0,0,9,08-Sep-10
2009,3,10,1,72,41,3,1,0,0,0,0,7,38,0,19,8,0,0,0,0,08-Sep-10
2009,3,10,6,72,2,3,1,0,0,0,0,0,0,0,0,0,0,15,0,0,08-Sep-10
2009,3,62,3,71,35,3,1,0,0,0,0,42,64,49,28,0,0,0,0,0,08-Sep-10
2009,3,62,1,71,41,3,1,0,0,0,0,138,164,115,10,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,37,3,1,0,0,0,0,119,75,36,0,0,0,0,0,0,08-Sep-10
2009,3,62,3,71,23,3,1,0,0,0,0,0,0,181,157,16,0,0,0,0,08-Sep-10
2009,3,62,2,71,37,3,1,0,0,0,0,207,126,31,0,0,0,0,0,0,08-Sep-10
2009,3,62,2,71,23,3,1,0,0,0,0,0,0,73,56,0,1,0,0,0,08-Sep-10
2009,3,51,3,54,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,3,30,32,3,1,0,0,0,0,0,0,10,0,0,0,0,18,4,08-Sep-10
2009,3,31,1,30,41,3,1,0,0,0,0,0,19,2,0,0,16,18,19,1,08-Sep-10
2009,3,31,2,30,41,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,08-Sep-10
2009,3,31,1,52,41,3,1,0,0,0,0,0,0,45,0,0,0,0,0,0,08-Sep-10
2009,3,71,3,80,41,3,1,0,0,0,0,0,0,0,3,4,8,1,0,0,08-Sep-10
2009,3,71,1,80,41,3,1,0,0,0,0,0,9,17,38,72,64,28,2,0,08-Sep-10
2009,3,53,1,1,37,3,1,0,1,2,0,0,1,3,18,1,2,9,8,4,08-Sep-10
2009,3,53,1,1,31,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,08-Sep-10
2009,3,53,1,1,32,3,1,0,0,0,0,0,0,0,0,0,36,6,0,0,08-Sep-10
2009,3,41,2,1,32,3,1,0,0,0,0,0,0,0,0,0,26,1,0,0,08-Sep-10
2009,3,51,1,16,41,3,1,0,0,0,0,0,0,42,0,0,0,0,0,0,08-Sep-10
2009,3,51,1,16,36,3,1,0,0,0,3,7,2,5,0,0,0,0,0,0,08-Sep-10
2009,3,51,2,16,36,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,08-Sep-10
2009,3,51,1,16,37,3,1,0,0,0,0,0,6,4,0,0,0,0,0,0,08-Sep-10
2009,3,51,3,16,37,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,08-Sep-10
