Year,Country,Gear,Tonnage,MainSpecies,AreaCode,SpeciesEffort,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2011,17,12,7,3,35,114,1,0,3,11,10,16,15,2,0,0,1,0,2,2,15-Nov-12
2011,17,12,7,3,35,116,1,0,0,0,0,3,1,0,0,0,3,7,2,0,15-Nov-12
2011,17,12,7,3,35,118,1,0,0,0,0,0,1,0,0,1,0,0,0,0,15-Nov-12
2011,17,12,7,3,35,120,1,0,1,5,0,1,1,0,1,1,0,0,0,1,15-Nov-12
2011,17,12,7,3,35,132,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15-Nov-12
2011,17,12,7,3,35,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov-12
2011,17,12,7,3,35,186,1,0,1,1,11,1,4,2,2,1,0,1,0,1,15-Nov-12
2011,17,12,7,3,35,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov-12
2011,17,12,7,3,35,469,1,0,0,0,0,1,0,0,1,0,0,0,0,0,15-Nov-12
2011,17,12,7,3,35,479,1,0,6,14,4,97,15,2,3,1,0,1,1,0,15-Nov-12
2011,17,12,7,3,35,504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15-Nov-12
2011,17,12,7,13,32,101,1,0,0,1,45,0,0,28,0,17,6,0,0,0,15-Nov-12
2011,17,12,7,13,32,103,1,0,0,0,31,18,28,48,0,113,8,1,0,2,15-Nov-12
2011,17,12,7,13,32,105,1,0,0,0,0,1,3,0,0,0,15,1,1,0,15-Nov-12
2011,17,12,7,13,32,112,1,0,0,2,3,4,2,3,0,0,0,0,0,5,15-Nov-12
2011,17,12,7,13,32,114,1,0,1,3,6,4,4,1,0,0,0,2,0,5,15-Nov-12
2011,17,12,7,13,32,118,1,0,45,150,260,184,160,94,0,81,202,170,157,89,15-Nov-12
2011,17,52,4,41,33,252,1,0,0,0,0,0,0,2,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,33,264,1,0,0,0,0,0,0,1,1,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,33,272,1,0,0,0,0,0,0,2,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,33,278,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,33,468,1,0,0,0,0,0,0,9,3,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,34,468,1,0,0,0,0,0,0,0,3,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,264,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,464,1,0,0,0,0,0,1,2,0,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,33,1,1,0,0,0,0,0,0,5400,4000,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,34,1,1,0,0,0,0,0,0,0,3000,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,1,1,0,0,0,0,0,10800,6300,5000,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,468,1,0,0,0,0,0,18,9,7,0,0,0,0,0,15-Nov-12
2011,17,52,4,41,68,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov-12
2011,19,10,5,29,34,105,9,0,0,0,0,0,1,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,34,112,9,0,1,2,12,2,21,9,26,30,38,58,15,42,8-Nov-12
2011,19,10,5,29,34,114,9,0,2,3,9,3,14,5,10,12,10,12,3,1,8-Nov-12
2011,19,10,5,29,34,116,9,0,1,1,5,3,26,7,42,36,47,73,25,77,8-Nov-12
2011,19,10,5,29,34,118,9,0,10,29,70,20,83,38,62,72,44,59,48,0,8-Nov-12
2011,19,10,5,29,34,120,9,0,0,1,4,0,4,0,3,4,3,5,2,1,8-Nov-12
2011,19,10,5,29,34,132,9,0,0,0,0,0,3,1,1,2,4,2,0,2,8-Nov-12
2011,19,10,5,29,34,139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,34,168,9,0,0,5,20,3,19,6,21,10,0,0,1,0,8-Nov-12
2011,19,10,5,29,34,169,9,0,2,0,0,0,3,2,11,4,25,6,1,0,8-Nov-12
2011,19,10,5,29,34,186,9,0,0,0,0,0,0,0,0,0,0,1,0,0,8-Nov-12
2011,19,10,5,29,34,188,9,0,0,1,2,0,2,2,1,1,0,0,0,0,8-Nov-12
2011,19,10,5,29,34,199,9,0,0,0,0,0,0,0,2,1,0,2,0,0,8-Nov-12
2011,19,10,5,29,34,326,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,34,459,9,0,0,2,4,1,2,1,0,0,0,1,1,0,8-Nov-12
2011,19,10,5,29,34,479,9,0,13,15,30,42,314,92,427,469,703,761,48,714,8-Nov-12
2011,19,10,5,29,34,499,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,35,101,9,0,1,4,3,0,6,1,0,0,0,1,0,1,8-Nov-12
2011,19,10,5,29,35,102,9,0,0,0,1,0,1,1,0,0,0,1,0,0,8-Nov-12
2011,19,10,5,29,35,103,9,0,27,75,80,89,192,102,0,62,107,102,0,54,8-Nov-12
2011,19,10,5,29,35,104,9,0,0,2,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,35,112,9,0,0,4,3,0,8,1,0,1,1,1,0,1,8-Nov-12
2011,19,10,5,29,35,114,9,0,0,4,2,2,6,0,0,0,0,0,0,1,8-Nov-12
2011,19,10,5,29,35,116,9,0,0,0,0,0,2,1,0,1,0,1,0,1,8-Nov-12
2011,19,10,5,29,35,118,9,0,0,0,0,4,0,0,0,0,4,2,0,0,8-Nov-12
2011,19,10,5,29,35,120,9,0,0,0,1,0,0,0,0,0,0,1,0,0,8-Nov-12
2011,19,10,5,29,35,132,9,0,0,0,0,0,1,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,35,139,9,0,0,0,0,0,0,0,0,0,1,0,0,0,8-Nov-12
2011,19,10,5,29,35,168,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,35,169,9,0,0,0,0,0,0,0,0,0,1,0,0,0,8-Nov-12
2011,19,10,5,29,35,186,9,0,0,1,0,0,0,1,0,0,0,4,0,0,8-Nov-12
2011,19,10,5,29,35,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,35,199,9,0,0,0,0,0,0,0,0,0,1,0,0,0,8-Nov-12
2011,19,10,5,29,35,459,9,0,0,0,0,0,0,0,0,0,2,0,0,0,8-Nov-12
2011,19,10,5,29,35,479,9,0,1,6,2,0,22,15,0,1,0,0,0,6,8-Nov-12
2011,19,10,6,29,32,101,9,0,2,1,7,40,0,0,0,4,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,103,9,0,12,7,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,105,9,0,9,3,8,10,0,0,4,3,3,0,0,0,8-Nov-12
2011,19,10,6,29,32,112,9,0,14,8,7,8,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,114,9,0,15,10,6,6,1,0,1,1,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,118,9,0,410,267,290,123,144,0,154,169,47,0,0,0,8-Nov-12
2011,19,10,6,29,32,120,9,0,1,1,1,2,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,139,9,0,0,1,1,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,168,9,0,9,2,3,9,5,0,6,5,1,0,0,0,8-Nov-12
2011,19,10,6,29,32,169,9,0,22,12,38,13,8,0,2,1,6,0,0,0,8-Nov-12
2011,19,10,6,29,32,186,9,0,3,2,1,0,3,0,2,1,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,188,9,0,21,8,15,11,6,0,7,3,4,0,0,0,8-Nov-12
2011,19,10,6,29,32,194,9,0,0,0,1,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,196,9,0,3,3,8,0,2,0,1,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,199,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,459,9,0,9,6,19,8,3,0,4,1,2,0,0,0,8-Nov-12
2011,19,10,6,29,32,479,9,0,8,6,5,3,3,0,1,1,0,0,0,0,8-Nov-12
2011,19,10,6,29,32,632,9,0,176,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,33,101,9,0,64,205,181,571,1,0,0,88,132,2,0,0,8-Nov-12
2011,19,10,6,29,33,102,9,0,0,0,0,0,0,0,0,0,0,1,0,0,8-Nov-12
2011,19,10,6,29,33,103,9,0,80,9,2,12,1,0,22,31,99,44,0,0,8-Nov-12
2011,19,10,6,29,33,105,9,0,2,1,0,2,9,0,1,6,4,0,0,0,8-Nov-12
2011,19,10,6,29,33,112,9,0,5,3,0,1,0,0,0,0,1,1,0,0,8-Nov-12
2011,19,10,6,29,33,114,9,0,28,39,4,32,6,0,0,8,8,0,0,0,8-Nov-12
2011,19,10,6,29,33,118,9,0,30,17,11,27,17,0,28,95,154,5,0,0,8-Nov-12
2011,19,10,6,29,33,120,9,0,0,0,0,1,1,0,0,2,2,1,0,0,8-Nov-12
2011,19,10,6,29,33,139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,33,168,9,0,1,2,0,5,3,0,3,21,8,1,0,0,8-Nov-12
2011,19,10,6,29,33,169,9,0,7,3,1,1,22,0,0,2,1,1,0,0,8-Nov-12
2011,19,10,6,29,33,186,9,0,2,0,0,0,0,0,0,0,3,1,0,0,8-Nov-12
2011,19,10,6,29,33,188,9,0,4,4,1,3,1,0,2,10,7,1,0,0,8-Nov-12
2011,19,10,6,29,33,194,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,33,196,9,0,1,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,33,459,9,0,4,2,1,3,15,0,0,2,2,0,0,0,8-Nov-12
2011,19,10,6,29,33,479,9,0,16,16,1,25,16,0,0,22,13,2,0,0,8-Nov-12
2011,19,10,6,29,34,101,9,0,4,20,0,16,5,0,6,35,42,16,0,13,8-Nov-12
2011,19,10,6,29,34,102,9,0,0,0,0,1,5,0,1,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,34,103,9,0,2,8,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,34,105,9,0,3,2,0,3,0,0,0,1,8,4,0,0,8-Nov-12
2011,19,10,6,29,34,112,9,0,5,13,0,17,9,0,6,50,65,16,0,14,8-Nov-12
2011,19,10,6,29,34,114,9,0,7,15,0,10,4,0,4,18,24,7,0,3,8-Nov-12
2011,19,10,6,29,34,116,9,0,7,50,0,55,12,4,6,79,116,35,0,26,8-Nov-12
2011,19,10,6,29,34,118,9,0,71,45,3,27,28,0,23,100,114,50,0,0,8-Nov-12
2011,19,10,6,29,34,120,9,0,2,4,0,4,1,0,0,10,5,2,0,0,8-Nov-12
2011,19,10,6,29,34,132,9,0,0,0,0,1,2,0,0,3,1,0,0,1,8-Nov-12
2011,19,10,6,29,34,168,9,0,6,7,0,4,5,0,1,6,8,0,0,0,8-Nov-12
2011,19,10,6,29,34,169,9,0,4,4,1,7,1,0,1,9,31,8,0,0,8-Nov-12
2011,19,10,6,29,34,186,9,0,0,0,0,0,0,0,1,1,0,0,0,0,8-Nov-12
2011,19,10,6,29,34,188,9,0,8,11,0,13,1,0,3,3,19,10,0,7,8-Nov-12
2011,19,10,6,29,34,196,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,34,459,9,0,4,4,0,3,0,0,0,1,7,4,0,0,8-Nov-12
2011,19,10,6,29,34,479,9,0,20,55,0,69,66,1,155,348,245,37,0,234,8-Nov-12
2011,19,10,6,29,35,101,9,0,7,16,5,7,4,0,6,3,2,2,0,1,8-Nov-12
2011,19,10,6,29,35,102,9,0,0,1,0,0,0,0,1,4,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,103,9,0,97,159,17,117,22,0,86,110,131,10,0,22,8-Nov-12
2011,19,10,6,29,35,104,9,0,0,0,0,0,0,0,0,0,0,2,0,4,8-Nov-12
2011,19,10,6,29,35,112,9,0,6,18,6,5,2,0,6,0,0,1,0,2,8-Nov-12
2011,19,10,6,29,35,114,9,0,5,19,7,11,1,0,3,0,0,1,0,1,8-Nov-12
2011,19,10,6,29,35,116,9,0,3,16,7,3,1,0,6,0,0,1,0,3,8-Nov-12
2011,19,10,6,29,35,118,9,0,0,1,0,1,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,120,9,0,1,2,0,4,0,0,0,0,1,0,0,0,8-Nov-12
2011,19,10,6,29,35,132,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,186,9,0,5,37,0,18,1,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,188,9,0,0,0,0,1,0,0,0,0,0,0,0,1,8-Nov-12
2011,19,10,6,29,35,194,9,0,0,0,10,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,202,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,479,9,0,0,12,3,2,4,0,1,0,0,0,0,0,8-Nov-12
2011,19,10,6,29,35,504,9,0,0,0,0,0,0,0,0,0,1,0,0,0,8-Nov-12
2011,19,10,5,29,32,103,9,0,3,3,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,105,9,0,1,0,0,0,3,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,112,9,0,5,2,0,0,0,2,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,114,9,0,5,3,0,3,1,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,118,9,0,211,76,102,142,160,79,46,47,64,69,0,0,8-Nov-12
2011,19,10,5,29,32,120,9,0,0,0,0,0,1,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,139,9,0,1,0,5,1,1,0,3,1,2,0,0,0,8-Nov-12
2011,19,10,5,29,32,168,9,0,0,2,1,0,2,0,0,0,0,9,0,0,8-Nov-12
2011,19,10,5,29,32,169,9,0,19,22,14,31,12,17,10,6,6,6,0,0,8-Nov-12
2011,19,10,5,29,32,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,199,9,0,3,3,7,8,1,2,5,2,3,1,0,0,8-Nov-12
2011,19,10,5,29,32,459,9,0,0,0,0,0,0,0,0,0,0,1,0,0,8-Nov-12
2011,19,10,5,29,32,479,9,0,11,1,2,0,2,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,32,632,9,0,116,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,101,9,0,0,0,0,366,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,103,9,0,3,8,0,7,13,8,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,105,9,0,1,0,0,0,0,1,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,112,9,0,1,1,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,114,9,0,5,13,0,0,1,2,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,118,9,0,56,24,28,40,247,81,95,14,0,102,0,0,8-Nov-12
2011,19,10,5,29,33,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,139,9,0,1,0,1,4,0,1,5,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,168,9,0,0,1,0,0,121,0,0,0,0,33,0,0,8-Nov-12
2011,19,10,5,29,33,169,9,0,5,10,9,9,16,26,16,4,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,199,9,0,0,1,2,5,0,3,6,0,0,0,0,0,8-Nov-12
2011,19,10,5,29,33,459,9,0,0,0,0,0,18,0,0,0,0,5,0,0,8-Nov-12
2011,19,10,5,29,33,479,9,0,1,2,2,0,1,0,1,1,0,0,0,0,8-Nov-12
2011,19,10,5,29,34,101,9,0,1,1,10,1,17,15,23,24,34,57,13,41,8-Nov-12
2011,19,10,5,29,34,102,9,0,0,0,1,1,20,6,4,3,2,0,0,0,8-Nov-12
2011,19,10,5,29,34,103,9,0,1,1,0,0,0,0,0,2,1,0,0,0,8-Nov-12
2011,19,52,4,41,33,264,9,0,0,0,0,0,1,24,39,128,38,4,0,0,8-Nov-12
2011,19,52,4,41,33,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,33,278,9,0,0,0,0,0,1,0,2,0,0,0,0,3,8-Nov-12
2011,19,52,4,41,33,289,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,33,464,9,0,0,0,0,0,1,11,29,18,27,1,0,6,8-Nov-12
2011,19,52,4,41,33,468,9,0,0,0,0,0,32,334,851,264,186,6,0,68,8-Nov-12
2011,19,52,4,41,33,469,9,0,0,0,0,0,0,1,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,33,499,9,0,0,0,0,0,0,0,0,0,0,2,0,0,8-Nov-12
2011,19,52,4,41,34,264,9,0,0,0,0,0,2,22,6,2,6,0,0,0,8-Nov-12
2011,19,52,4,41,34,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,34,278,9,0,0,0,0,0,2,0,0,0,0,0,0,2,8-Nov-12
2011,19,52,4,41,34,289,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,34,464,9,0,0,0,0,0,4,10,11,1,16,0,0,29,8-Nov-12
2011,19,52,4,41,34,468,9,0,0,0,0,0,52,217,232,30,89,0,0,249,8-Nov-12
2011,19,52,4,41,34,469,9,0,0,0,0,0,0,0,0,0,1,0,0,1,8-Nov-12
2011,19,52,4,41,34,499,9,0,0,0,0,0,0,0,0,0,0,1,1,0,8-Nov-12
2011,19,52,4,41,35,264,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,35,464,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,35,468,9,0,0,0,0,0,0,8,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,45,264,9,0,0,0,0,0,0,24,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,45,278,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,45,289,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,45,464,9,0,0,0,0,0,1,15,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,45,468,9,0,0,0,0,0,8,234,0,0,1,0,0,0,8-Nov-12
2011,19,52,4,41,45,469,9,0,0,0,0,0,0,1,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,45,499,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,264,9,0,0,0,0,1,2,13,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,278,9,0,0,0,0,1,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,289,9,0,0,0,0,0,0,4,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,464,9,0,0,0,0,0,1,22,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,468,9,0,0,0,0,10,26,214,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,469,9,0,0,0,0,0,0,11,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,66,499,9,0,0,0,0,0,0,1,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,67,264,9,0,0,0,0,9,49,49,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,67,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,67,278,9,0,0,0,0,10,10,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,67,289,9,0,0,0,4,0,0,4,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,67,464,9,0,0,0,0,3,38,26,0,2,1,0,0,0,8-Nov-12
2011,19,52,4,41,67,468,9,0,0,0,0,72,1222,809,0,66,3,0,0,29,8-Nov-12
2011,19,52,4,41,67,469,9,0,0,0,0,0,1,7,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,67,499,9,0,0,0,1,0,1,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,68,264,9,0,0,0,11,9,102,20,5,18,17,37,7,0,8-Nov-12
2011,19,52,4,41,68,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,68,278,9,0,0,0,355,27,27,0,0,0,0,6,1,14,8-Nov-12
2011,19,52,4,41,68,289,9,0,0,0,1,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,68,464,9,0,0,0,3,3,51,9,3,3,4,4,6,23,8-Nov-12
2011,19,52,4,41,68,468,9,0,0,0,229,81,1820,251,164,162,101,116,153,421,8-Nov-12
2011,19,52,4,41,68,469,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,68,499,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,69,264,9,0,0,0,0,0,12,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,69,278,9,0,0,0,0,0,5,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,69,464,9,0,0,0,0,0,3,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,69,468,9,0,0,0,0,0,170,0,0,0,0,0,0,0,8-Nov-12
2011,19,52,4,41,69,499,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8-Nov-12
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,30,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,104,1,0,0,0,23,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,46,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,1,1,0,0,4,12,18,45,27,8,8,8,9,9,14,9-Sep-13
2011,27,12,1,29,47,2,1,0,0,0,1,1,2,1,0,0,0,1,1,0,9-Sep-13
2011,27,12,1,29,47,3,1,0,0,0,1,1,2,1,0,0,0,1,1,0,9-Sep-13
2011,27,12,1,29,47,101,1,0,0,2,2,3,13,9,2,1,0,4,3,3,9-Sep-13
2011,27,12,1,29,47,1,1,0,0,64,52,34,136,168,125,92,57,78,30,110,9-Sep-13
2011,27,12,1,29,47,2,1,0,0,9,3,3,9,13,9,7,5,6,2,6,9-Sep-13
2011,27,12,1,29,47,3,1,0,0,9,4,3,9,13,9,7,5,6,2,6,9-Sep-13
2011,27,12,1,29,47,102,1,0,0,98,21,6,38,59,32,22,15,23,11,27,9-Sep-13
2011,27,12,1,29,47,1,1,0,0,4,16,62,60,129,180,132,5,24,0,13,9-Sep-13
2011,27,12,1,29,47,2,1,0,0,0,2,6,8,14,17,11,0,2,0,0,9-Sep-13
2011,27,12,1,29,47,3,1,0,0,0,3,6,8,14,17,12,1,2,0,0,9-Sep-13
2011,27,12,1,29,47,103,1,0,0,4,8,49,31,73,86,51,2,10,0,3,9-Sep-13
2011,27,12,1,29,47,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
2011,27,12,1,29,47,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9-Sep-13
